atlas_id,sample_id,study_id,data_source,organ,subtype,grade,sample_type,annotation_confidence,qc_flag,LibraryStrategy,spots,bases,SampleName,Experiment,BioProject,BioSample,collection_date,atlas_version,Run,ReleaseDate,LoadDate,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,LibraryName,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,Study_Pubmed_id,ProjectID,Sample,SampleType,TaxID,ScientificName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash,GSM,is_NEN,matched_cell_line,nen_class,title,summary,geo_id,n_samples,platform,pubmed_id
NETA_000327,GSE304978,GSE304978,GEO,Skin,Unknown,Unknown,Cell_Line,Low,FALSE,NA,NA,NA,GSE304978,GSE304978,NA,NA,2025-12-04,v1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Humanized antibody-drug conjugates for SSTR2-positive tumor treatment,"Somatostatin receptor 2 (SSTR2) is overexpressed in neuroendocrine tumors (NETs) and meningiomas. The objective of this study was to develop an SSTR2-targeted therapy to treat both tumor types. We engineered and humanized an anti-SSTR2 monoclonal antibody (mAb) demonstrating strong cancer cell binding, internalization in cancer cells, and tumor specificity, as evidenced by flow cytometry, confocal microscopy, and live-animal imaging. Antibody-drug conjugates (ADCs) were generated by conjugating the SSTR2 mAb with potent payloads, including monomethyl auristatin F (MMAF) or mertansine (DM1). In vitro assessments revealed high cytotoxicity across diverse NET subtypes and meningioma cell lines. In vivo efficacy was confirmed in two mouse models, i.e. subcutaneous NET xenografts and intracranial meningioma xenografts, where treatment inhibited proliferation, induced apoptosis and cell death, exhibited minimal toxicity, and extended survival. The mechanism of action was further elucidated through bulk RNA sequencing post-treatment. These findings highlight the therapeutic potential of our humanized SSTR2 mAb for targeted payload delivery in NETs and meningiomas.",GSE304978,10,20795,NA
NETA_000328,GSE305377,GSE305377,GEO,Unknown,Unknown,Unknown,Cell_Line,Very_Low,FALSE,NA,NA,NA,GSE305377,GSE305377,NA,NA,2025-12-04,v1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RNA-seq profiling of A375 melanoma cells treated with Salvianolic Acid B,"This dataset describes the transcriptomic profiling of A375 human melanoma cells treated with Salvianolic Acid B (Sal B), a bioactive compound derived from Salvia miltiorrhiza. A375 cells were cultured under standard conditions and treated with Sal B at concentrations of 100 µM and 200 µM for 48 hours, with an untreated control group included for comparison. Total RNA was extracted from each group and subjected to RNA-seq analysis to investigate global gene expression changes induced by Sal B. The goal of this study was to identify differentially expressed genes and pathways related to glycolysis inhibition and immune modulation, providing insight into the potential anti-tumor mechanisms of Sal B in melanoma. This dataset may serve as a resource for exploring the metabolic and immunological effects of Salvianolic Acid B in melanoma cells.",GSE305377,9,16791,NA
NETA_000329,GSE305457,GSE305457,GEO,Pancreas,Pancreatic NEC,G3,Cell_Line,High,FALSE,NA,NA,NA,GSE305457,GSE305457,NA,NA,2025-12-04,v1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An MGRN1-Based Biomarker Combination Accurately Predicts Melanoma Patient Survival,"With ever-increasing incidence and high metastatic potential, cutaneous melanoma is the deadliest skin cancer. Risk prediction based on the Tumor-Node-Metastasis (TNM) staging system has medium accuracy with intermediate IIB-IIIB stages, as roughly 25% of patients with low-medium-grade TNM, and hence a favorable prognostic, undergo an aggressive disease with short survival and around 15% of deaths arise from metastases of thin, low-risk lesions. Therefore, reliable prognostic biomarkers are required. We used genomic and clinical information of melanoma patients from the TCGA-SKCM cohort and two GEO studies for discovery and validation of potential biomarkers, respectively. Neither mutation nor overexpression of major melanoma driver genes provided significant prognostic information. Conversely, expression of MGRN1 and the melanocyte-specific genes MLANA, PMEL, and TYRP1 provided a simple 4-gene signature identifying with high-sensitivity (>80%), low-medium TNM patients with adverse outcomes. Transcriptomic analysis of tumors with this signature, or from low-medium-grade TNM patients with poor outcomes, revealed comparable dysregulation of an inflammatory response, cell cycle progression, and DNA damage/repair programs. A functional analysis of MGRN1- knockout cells confirmed these molecular features. Therefore, the simple MGRN1-MLANAPMEL- TYRP1 combination of biomarkers complemented TNM staging prognostic accuracy and pointed to the dysregulation of immunological responses and genomic stability as determinants of a melanoma outcome.",GSE305457,8,16791,40004203
NETA_000330,GSE306132,GSE306132,GEO,Unknown,Unknown,Unknown,Normal,Very_Low,FALSE,NA,NA,NA,GSE306132,GSE306132,NA,NA,2025-12-04,v1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Transcriptome profiling of A375SM melanoma cells following PRAME and BAP1 knockdown,"To investigate the transcriptomic changes associated with PRAME and BAP1 knockdown, RNA-seq was performed on A375SM melanoma cells stably expressing shRNA targeting PRAME (shPRAME), BAP1 (shBAP1), or a non-targeting control (shEmpty). This study aims to understand the role of PRAME and BAP1 in gene regulation and melanoma progression.",GSE306132,3,24676,NA
NETA_000331,GSE306902,GSE306902,GEO,Unknown,Unknown,Unknown,Normal,Very_Low,FALSE,NA,NA,NA,GSE306902,GSE306902,NA,NA,2025-12-04,v1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Transcriptomic profiile of A375 melanoma cell treated with Olive oil and Ozoanted olive oil,"To investigate the transcriptional effects of ozonated olive oil, we performed a comprehensive gene expression analysis of A375 human melanoma cells treated with either ozonated olive oil or olive oil as a control.",GSE306902,6,24676,NA
NETA_000332,GSE307472,GSE307472,GEO,Unknown,Unknown,Unknown,Cell_Line,Very_Low,FALSE,NA,NA,NA,GSE307472,GSE307472,NA,NA,2025-12-04,v1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Effect of CDK11 inhibition via OTS964 treatment on gene expression to assess implication on cellular processes including intron retention.,"CDK11 has known to have functions in the cell cycle and RNA processing. It has been previously shown that, a mutation within CDK11 (G579S) confers resistance to CDK11 inhibition. To further understand the role of CDK11 in cancer, we performed RNA-sequencing in four cancer cell lines (A375, Cal51, DLD1 and MDA-MB-231 cells) in both wild-type and G579S background. Here, we report that treatment with CDK11 inhibitor OTS964 results in a notable increase in intron retention. The expression of CDK11-G579S rescues the abberent splicing in the presence of CDK11 inhibitior, OTS964. GSEA analysis of the transcripts with retained introns have roles in gene expression, splicing and cell cycle progression. In addition to splicing related genes, we also revealed that CDK11 inhibition results in a significant downregulaiton of genes associated with DNA repair. This was an on-target effect of OTS964 treatment as this downregulation was not observed in cells expressing CDK11-G579S. This data shows that CDK11 has improtant roles in RNA splicing and DNA damage repair pathways.",GSE307472,32,34284,NA
NETA_000333,GSE307748,GSE307748,GEO,Unknown,Unknown,Unknown,Cell_Line,Very_Low,FALSE,NA,NA,NA,GSE307748,GSE307748,NA,NA,2025-12-04,v1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ZNF180 modulates tumor intrinsic immunotherapy resistance in melanoma through driving plasticity [RNA-Seq],"Through analyzing publicly available single-cell and bulk sequencing data from ICI-treated cohorts, ZNF180-regulome was predictive of ICI responses in independent bulk sequencing cohorts, and ZNF180+ tumors persisted after the therapy with immune-suppressive features such as MHC-I loss and CD155 expressions, the primary ligand to TIGIT inhibitory receptor. To investigate regulatory roles of ZNF180 to confer these immune suppressive phenotypes, we performed ZNF180 knock-down in melanoma cells in vitro with different genetic backgrounds, namely A375 (BRAF-mutant) and SKMEL147 (NRAS-mutant) cells, and performed RNA- and ATAC-sequencing. The integrative analysis revealed ZNF180 silencing promoted tumor immunogenicity through gain of accessibility on MHC-I/-II coding genes, CD155 down-regulation to avoid TIGIT/CD155 checkpoint signaling, and suppressed AP-1 transcription factor activities as the drivers of melanoma reprogramming towards MITFlowAXLhigh de-differentiated cells. Further, ZNF180 silencing increased CD4 helper T-cell infiltrations in tumors and regressed the tumors in vivo. Collectively, these results indicate ZNF180 is a tumor intrinsic regulator of melanoma plasticity to drive de-differentiated phenotypes with immune-suppressive features including loss of immunogenicity, T-cell inhibitory signals through TIGIT/CD155 checkpoint and exclusion of CD4 helper T-cells. As ZNF180-regulome manifests in non-metastatic melanoma in contrast to the current focus of standard-of-care ICI on the metastatic disease, these results establish ZNF180-regulome as a biomarker and novel therapeutic avenue for early stage melanoma to intervene ICI resistance.",GSE307748,12,24676,NA
NETA_000334,GSE308145,GSE308145,GEO,Unknown,Unknown,Unknown,Primary_Tumor,Very_Low,FALSE,NA,NA,NA,GSE308145,GSE308145,NA,NA,2025-12-04,v1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Systematic benchmarking of imaging spatial transcriptomics platforms in FFPE tissues - scRNA-seq Data,"Emerging imaging spatial transcriptomics (iST) platforms and coupled analytical methods can recover cell-to-cell interactions, groups of spatially covarying genes, and gene signatures associated with pathological features, and are thus particularly well-suited for applications in formalin fixed paraffin embedded (FFPE) tissues. Here, we benchmark the performance of three commercial iST platforms—10X Xenium, Vizgen MERSCOPE, and Nanostring CosMx—on serial sections from tissue microarrays (TMAs) containing 17 tumor and 16 normal tissue types for both relative technical and biological performance. On matched genes, we find that Xenium consistently generates higher transcript counts per gene without sacrificing specificity. Xenium and CosMx measure RNA transcripts in concordance with orthogonal single-cell transcriptomics. All three platforms can perform spatially resolved cell typing with varying degrees of sub-clustering capabilities, with Xenium and CosMx finding slightly more clusters than MERSCOPE, albeit with different false discovery rates and cell segmentation error frequencies. Taken together, our analyses provide a comprehensive benchmark to guide the choice of iST method as researchers design studies with precious samples in this rapidly evolving field.",GSE308145,1,24676,NA
NETA_000335,GSE310354,GSE310354,GEO,Skin,Unknown,Unknown,Cell_Line,Low,FALSE,NA,NA,NA,GSE310354,GSE310354,NA,NA,2025-12-04,v1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bi-directional regulation between NAD/NAMPT and IFN-γ/PD-L1 axes via BRD4/IRF1 and mitochondrial respiration in metastatic cutaneous melanoma,"Nicotinamide phosphoribosyltransferase (NAMPT) is a key enzyme in NAD biosynthesis and is frequently upregulated in tumors, including melanoma, where it drives disease progression and resistance to targeted therapies. Beyond its metabolic role, NAMPT also exerts immune-modulatory functions, acting as a cytokine-like mediator that shapes tumor–host interactions and influences the efficacy of immunotherapy. Building on recent evidence indicating a connection between the pro-inflammatory cytokine interferon-gamma (IFN-γ) signaling and NAD metabolism, we sought to explore this poorly understood relationship in melanoma context. Analysis of the TCGA melanoma cohort revealed a significant correlation between NAMPT expression and IFN-γ signaling, including specific genes belonging to this pathway, such as IRF1, STAT1, and CD274/PD-L1. The correlation between NAMPT and PD-L1 was also confirmed at the protein level in more than 100 cases included in a melanoma tissue microarray (TMA). Functionally, IFN-γ treatment (100ng/ml for 24h) of three MM cell lines led to increased NAMPT transcription and intracellular expression, as well as increased release. Molecularly, as previously demonstrated for IFN-γ-inducible PD-L1, also NAMPT expression upon IFN-γ signaling activation is regulated at epigenetic/transcriptional level via bromodomain protein BRD4/IRF1 complex, as revealed using BRD4 inhibitors and chromatin immunoprecipitation (ChIP)-RT-PCR experiments. In the second part of our results, we showed a bidirectional regulation between NAD/NAMPT axis and IFN-γ signaling. NAMPT inhibition, as well as genetic silencing, reduced IFN-γ signaling activation, as highlighted by RNAseq data and confirmed by biochemical validation. This reciprocal regulation involved the modulation of mitochondrial respiration, specifically mitochondrial Complex I. Analysis of the melanoma TCGA cohort revealed a significant correlation between NAMPT expression, IFN signaling and several mitochondrial Complex I subunit genes. Consistently, activation of IFN-γ signaling in melanoma cell lines induced an increase in oxygen consumption rate, which was completely abrogated by NAD/NAMPT-dependent inhibition of complex I activity, indicating a direct metabolic crosstalk.",GSE310354,9,34284,NA
NETA_000336,GSE310838,GSE310838,GEO,Unknown,Unknown,Unknown,Primary_Tumor,Very_Low,FALSE,NA,NA,NA,GSE310838,GSE310838,NA,NA,2025-12-04,v1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Heterogeneous therapy-resistant cancer cells have distinct and exploitable drug sensitivity profiles,"Resistance to targeted therapies is a significant clinical problem, but eliminating resistant cancer cells has proven difficult. One potential reason for this difficulty is heterogeneity in the resistant population: even genetically homogeneous cancer cell populations can give rise to many resistant subtypes, each potentially with specific second-line drug vulnerabilities. Using high-throughput drug screening of clonally-derived resistant clones with varying transcriptomes and morphologies, we show that each clone had a distinct drug sensitivity profile. These results suggested that there are drugs that are effective against only subsets of resistant populations but in combination eliminate a large proportion of the resistant population. Using the individual clone sensitivity profiles, we prospectively identified combinations that were highly effective at eliminating most of the resistant population. Our results demonstrate the effectiveness of “subpopulation-directed synergy”, showing that considering population heterogeneity can reveal therapeutic opportunities otherwise masked by population averages, offering new strategies to combat therapy resistance.",GSE310838,23,30173,NA
NETA_000337,GSE311825,GSE311825,GEO,Unknown,Unknown,Unknown,Primary_Tumor,Very_Low,FALSE,NA,NA,NA,GSE311825,GSE311825,NA,NA,2025-12-04,v1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AP-1 Mediates Cellular Adaptation and Memory Formation [scRNA-seq],"Cellular responses to environmental stimuli are typically thought to be governed by genetically encoded programs. We demonstrate that cancer cells can form and maintain cellular memories when becoming drug resistant, exhibiting characteristics of cellular learning that are dependent on the transcription factor AP-1. We show that cells exposed to a low dose of therapy adapt to become resistant to a high dose, demonstrating that cells can adapt during this time of stress. The application of therapy itself results in the encoding of transient gene expression into cellular memory and that this encoding occurs for both transiently induced and probabilistically arising expression. Chromatin accessibility showed concomitant persistence. A two-color AP-1 reporter system showed that these memories are encoded in cis, constituting an example of activating cis epigenetics. Our findings establish the formation and maintenance of cellular memories as a critical aspect of gene regulation during the development of therapy resistance.",GSE311825,6,30173,NA
