Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash,GSM,is_NEN,matched_cell_line,organ,nen_class,grade,subtype,data_source,title,summary,geo_id,n_samples,platform,pubmed_id,sample_type
SRR5894150,2017-10-16T16:03:11Z,2017-08-03T17:19:35Z,34962111,1783067661,0,51,1203,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/894/SRR5894150.sralite.1,SRX3059727,NA,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 1000,SRP114792,PRJNA397080,2,397080,SRS2405658,SAMN07448110,simple,9606,Homo sapiens,GSM2731750,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,GEO,SRA596308,NA,public,0EA3A50E69249B73B3A9BA3897E4FD04,56D52AF0EAB33D6539286A56552ED2CB,GSM2731750,FALSE,NA,Unknown,Unknown,Unknown,Unknown,SRA,,,NA,NA,NA,NA,Unknown
SRR5894151,2017-10-16T16:03:11Z,2017-08-03T17:20:16Z,33368817,1701809667,0,51,1146,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/894/SRR5894151.sralite.1,SRX3059728,NA,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 1000,SRP114792,PRJNA397080,2,397080,SRS2405657,SAMN07448111,simple,9606,Homo sapiens,GSM2731751,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,GEO,SRA596308,NA,public,169E3509CE2FAAC0A24DABC1014380E5,6087EBEAF471514C087EF5B7F6E87681,GSM2731751,FALSE,NA,Unknown,Unknown,Unknown,Unknown,SRA,,,NA,NA,NA,NA,Unknown
SRR5894152,2017-10-16T16:03:11Z,2017-08-03T17:18:16Z,25259480,1288233480,0,51,801,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/894/SRR5894152.sralite.1,SRX3059729,NA,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 1000,SRP114792,PRJNA397080,2,397080,SRS2405656,SAMN07448115,simple,9606,Homo sapiens,GSM2731752,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,GEO,SRA596308,NA,public,834D119124ED1DB19774A4972AA94AE3,A17C25256EA1DADD93C340FB169ECB31,GSM2731752,FALSE,NA,Unknown,Unknown,Unknown,Unknown,SRA,,,NA,NA,NA,NA,Unknown
SRR5894143,2017-10-16T16:03:11Z,2017-08-03T17:20:20Z,38493917,1963189767,0,51,1337,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/894/SRR5894143.sralite.1,SRX3059720,NA,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 1000,SRP114792,PRJNA397080,2,397080,SRS2405665,SAMN07448116,simple,9606,Homo sapiens,GSM2731743,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,GEO,SRA596308,NA,public,B13632371998B6D89DEEE1C4EFB9FA48,1CECD13EF5CD282E26E29688EB1110B5,GSM2731743,FALSE,NA,Unknown,Unknown,Unknown,Unknown,SRA,,,NA,NA,NA,NA,Unknown
SRR5894144,2017-10-16T16:03:11Z,2017-08-03T17:19:36Z,31320544,1597347744,0,51,1068,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/894/SRR5894144.sralite.1,SRX3059721,NA,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 1000,SRP114792,PRJNA397080,2,397080,SRS2405664,SAMN07448117,simple,9606,Homo sapiens,GSM2731744,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,GEO,SRA596308,NA,public,57D74EF5AA5851EE2BD4A862C843B0F3,0E2DE33AF194DF1AD5F337968B53B653,GSM2731744,FALSE,NA,Unknown,Unknown,Unknown,Unknown,SRA,,,NA,NA,NA,NA,Unknown
SRR5894145,2017-10-16T16:03:11Z,2017-08-03T17:17:25Z,20961817,1069052667,0,51,669,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/894/SRR5894145.sralite.1,SRX3059722,NA,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 1000,SRP114792,PRJNA397080,2,397080,SRS2405663,SAMN07448118,simple,9606,Homo sapiens,GSM2731745,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,GEO,SRA596308,NA,public,96DA21495FB86A449F4F421EEBDD698A,00AA6A607AD6211BE73C1E4EBCE6345B,GSM2731745,FALSE,NA,Unknown,Unknown,Unknown,Unknown,SRA,,,NA,NA,NA,NA,Unknown
SRR5894146,2017-10-16T16:03:11Z,2017-08-03T17:17:21Z,19100378,974119278,0,51,608,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/894/SRR5894146.sralite.1,SRX3059723,NA,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 1000,SRP114792,PRJNA397080,2,397080,SRS2405662,SAMN07448119,simple,9606,Homo sapiens,GSM2731746,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,GEO,SRA596308,NA,public,336C55DF7F06C94031318DB3EEF05941,59D3873A9F0B77DA5FF45F2C3FDF89F0,GSM2731746,FALSE,NA,Unknown,Unknown,Unknown,Unknown,SRA,,,NA,NA,NA,NA,Unknown
SRR5894147,2017-10-16T16:03:11Z,2017-08-03T17:21:34Z,50652124,2583258324,0,51,1627,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/894/SRR5894147.sralite.1,SRX3059724,NA,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 1000,SRP114792,PRJNA397080,2,397080,SRS2405661,SAMN07448120,simple,9606,Homo sapiens,GSM2731747,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,GEO,SRA596308,NA,public,32E6119C46BB21988013008B20777036,9B8BA992D8D8FF837C9E3EC53579829A,GSM2731747,FALSE,NA,Unknown,Unknown,Unknown,Unknown,SRA,,,NA,NA,NA,NA,Unknown
SRR5894138,2017-10-16T16:03:11Z,2017-08-03T17:17:38Z,20755548,1058532948,0,51,659,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/894/SRR5894138.sralite.1,SRX3059715,NA,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 1000,SRP114792,PRJNA397080,2,397080,SRS2405670,SAMN07448108,simple,9606,Homo sapiens,GSM2731738,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,GEO,SRA596308,NA,public,72EBFB83824FAFDF893B1AE3B79CA810,AC691DD2E88366901AF88B7EC6C6050A,GSM2731738,FALSE,NA,Unknown,Unknown,Unknown,Unknown,SRA,,,NA,NA,NA,NA,Unknown
SRR5894139,2017-10-16T16:03:11Z,2017-08-03T17:17:50Z,22041323,1124107473,0,51,699,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/894/SRR5894139.sralite.1,SRX3059716,NA,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 1000,SRP114792,PRJNA397080,2,397080,SRS2405669,SAMN07448109,simple,9606,Homo sapiens,GSM2731739,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,GEO,SRA596308,NA,public,F3F50F18C872E950DB227D770E4BC9AD,5DF63D98EF286917FD09BA72FF0163BF,GSM2731739,FALSE,NA,Unknown,Unknown,Unknown,Unknown,SRA,,,NA,NA,NA,NA,Unknown
SRR5894140,2017-10-16T16:03:11Z,2017-08-03T17:19:12Z,30483770,1554672270,0,51,1051,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/894/SRR5894140.sralite.1,SRX3059717,NA,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 1000,SRP114792,PRJNA397080,2,397080,SRS2405668,SAMN07448132,simple,9606,Homo sapiens,GSM2731740,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,GEO,SRA596308,NA,public,2C1E09840FC35B930D8AFF5C15F3D371,B84E645B3AF21DA25BFAEDF1E83DE7A4,GSM2731740,FALSE,NA,Unknown,Unknown,Unknown,Unknown,SRA,,,NA,NA,NA,NA,Unknown
SRR5894141,2017-10-16T16:03:11Z,2017-08-03T17:18:52Z,36222892,1847367492,0,51,1244,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/894/SRR5894141.sralite.1,SRX3059718,NA,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 1000,SRP114792,PRJNA397080,2,397080,SRS2405667,SAMN07448131,simple,9606,Homo sapiens,GSM2731741,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,GEO,SRA596308,NA,public,979B967E4A4B3ADEC1683CD0EF9EDAEA,0B6DF26920A36477AC03E040A0FEFB61,GSM2731741,FALSE,NA,Unknown,Unknown,Unknown,Unknown,SRA,,,NA,NA,NA,NA,Unknown
SRR5894142,2017-10-16T16:03:11Z,2017-08-03T17:19:53Z,33505447,1708777797,0,51,1164,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/894/SRR5894142.sralite.1,SRX3059719,NA,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 1000,SRP114792,PRJNA397080,2,397080,SRS2405666,SAMN07448121,simple,9606,Homo sapiens,GSM2731742,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,GEO,SRA596308,NA,public,D818E00BC1447EA80324A400C820EC1A,A2B48F594B2FE5F13C388114FA78BA52,GSM2731742,FALSE,NA,Unknown,Unknown,Unknown,Unknown,SRA,,,NA,NA,NA,NA,Unknown
SRR5894133,2017-10-16T16:03:11Z,2017-08-03T17:20:17Z,31110265,1586623515,0,51,992,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/894/SRR5894133.sralite.1,SRX3059710,NA,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 1000,SRP114792,PRJNA397080,2,397080,SRS2405676,SAMN07448124,simple,9606,Homo sapiens,GSM2731733,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,GEO,SRA596308,NA,public,21D461C97AF6D6B49EDD079914AF3943,EFA9E0A1D32BBF82381B0B127A5A492B,GSM2731733,FALSE,NA,Unknown,Unknown,Unknown,Unknown,SRA,,,NA,NA,NA,NA,Unknown
SRR5894134,2017-10-16T16:03:11Z,2017-08-03T17:21:55Z,41357083,2109211233,0,51,1420,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/894/SRR5894134.sralite.1,SRX3059711,NA,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 1000,SRP114792,PRJNA397080,2,397080,SRS2405674,SAMN07448123,simple,9606,Homo sapiens,GSM2731734,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,GEO,SRA596308,NA,public,DCB1D2246FCD5F3EC9061CA26B5AA691,8C206CF5D0DEC32D363487292E659830,GSM2731734,FALSE,NA,Unknown,Unknown,Unknown,Unknown,SRA,,,NA,NA,NA,NA,Unknown
SRR5894135,2017-10-16T16:03:11Z,2017-08-03T17:20:19Z,29370835,1497912585,0,51,1011,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/894/SRR5894135.sralite.1,SRX3059712,NA,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 1000,SRP114792,PRJNA397080,2,397080,SRS2405673,SAMN07448122,simple,9606,Homo sapiens,GSM2731735,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,GEO,SRA596308,NA,public,2B23BFE305F94AB2F5201D665F72D2AC,9CB36B85E09D3034D5D0E68FB041B943,GSM2731735,FALSE,NA,Unknown,Unknown,Unknown,Unknown,SRA,,,NA,NA,NA,NA,Unknown
SRR5894136,2017-10-16T16:03:11Z,2017-08-03T17:19:53Z,32936225,1679747475,0,51,1132,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/894/SRR5894136.sralite.1,SRX3059713,NA,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 1000,SRP114792,PRJNA397080,2,397080,SRS2405671,SAMN07448106,simple,9606,Homo sapiens,GSM2731736,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,GEO,SRA596308,NA,public,236BED8EDB2335F8E6687EE53A5E6C52,E41ED45AF1CB3BF6ED1938D3E87C919C,GSM2731736,FALSE,NA,Unknown,Unknown,Unknown,Unknown,SRA,,,NA,NA,NA,NA,Unknown
SRR5894137,2017-10-16T16:03:11Z,2017-08-03T17:18:20Z,22768831,1161210381,0,51,725,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/894/SRR5894137.sralite.1,SRX3059714,NA,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 1000,SRP114792,PRJNA397080,2,397080,SRS2405672,SAMN07448107,simple,9606,Homo sapiens,GSM2731737,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,GEO,SRA596308,NA,public,519C6E1AEB0E718B3EA9048EB1E971E8,1C02544B09CD0B127896B704A110F733,GSM2731737,FALSE,NA,Unknown,Unknown,Unknown,Unknown,SRA,,,NA,NA,NA,NA,Unknown
SRR5894128,2017-10-16T16:03:11Z,2017-08-03T17:20:37Z,26933615,1373614365,0,51,939,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/894/SRR5894128.sralite.1,SRX3059705,NA,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 1000,SRP114792,PRJNA397080,2,397080,SRS2405680,SAMN07448129,simple,9606,Homo sapiens,GSM2731728,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,GEO,SRA596308,NA,public,C3824CF7BAFC1D7FB07145CC4CB6FE85,1D477E1FED712B898E537EEFE94E0876,GSM2731728,FALSE,NA,Unknown,Unknown,Unknown,Unknown,SRA,,,NA,NA,NA,NA,Unknown
SRR5894129,2017-10-16T16:03:11Z,2017-08-03T17:23:25Z,33297651,1698180201,0,51,1158,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/894/SRR5894129.sralite.1,SRX3059706,NA,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 1000,SRP114792,PRJNA397080,2,397080,SRS2405679,SAMN07448128,simple,9606,Homo sapiens,GSM2731729,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,GEO,SRA596308,NA,public,7FAC2B451A8B3D1ED068A4810C09F559,0946D82699FB9A675237082B2AB10A8A,GSM2731729,FALSE,NA,Unknown,Unknown,Unknown,Unknown,SRA,,,NA,NA,NA,NA,Unknown
SRR5894130,2017-10-16T16:03:11Z,2017-08-03T17:21:17Z,29668945,1513116195,0,51,1012,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/894/SRR5894130.sralite.1,SRX3059707,NA,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 1000,SRP114792,PRJNA397080,2,397080,SRS2405678,SAMN07448127,simple,9606,Homo sapiens,GSM2731730,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,GEO,SRA596308,NA,public,5FF842DAFF0BE49717D8F63333ADE457,CC61337A7B6EA967DF9D276D071F405B,GSM2731730,FALSE,NA,Unknown,Unknown,Unknown,Unknown,SRA,,,NA,NA,NA,NA,Unknown
SRR5894131,2017-10-16T16:03:11Z,2017-08-03T17:21:38Z,35165612,1793446212,0,51,1198,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/894/SRR5894131.sralite.1,SRX3059708,NA,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 1000,SRP114792,PRJNA397080,2,397080,SRS2405677,SAMN07448126,simple,9606,Homo sapiens,GSM2731731,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,GEO,SRA596308,NA,public,07F7601CBCEA9272C3435F4574E6626D,5D1B1E8A59FF18D6740BE650693E243C,GSM2731731,FALSE,NA,Unknown,Unknown,Unknown,Unknown,SRA,,,NA,NA,NA,NA,Unknown
SRR5894132,2017-10-16T16:03:11Z,2017-08-03T17:18:59Z,20025489,1021299939,0,51,639,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/894/SRR5894132.sralite.1,SRX3059709,NA,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 1000,SRP114792,PRJNA397080,2,397080,SRS2405675,SAMN07448125,simple,9606,Homo sapiens,GSM2731732,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,GEO,SRA596308,NA,public,5A8EECB5B28FDBA0506E05EEC4599EBB,BB700EBC25F65141AE345E802905AA51,GSM2731732,FALSE,NA,Unknown,Unknown,Unknown,Unknown,SRA,,,NA,NA,NA,NA,Unknown
SRR5894127,2017-10-16T16:03:11Z,2017-08-03T17:27:04Z,39271919,2002867869,0,51,1367,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/894/SRR5894127.sralite.1,SRX3059704,NA,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 1000,SRP114792,PRJNA397080,2,397080,SRS2405681,SAMN07448130,simple,9606,Homo sapiens,GSM2731727,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,GEO,SRA596308,NA,public,F1B9E150DE32D17845090ADFD4F7CBC8,365BDC19AD8CA84624CDEF39077859E0,GSM2731727,FALSE,NA,Unknown,Unknown,Unknown,Unknown,SRA,,,NA,NA,NA,NA,Unknown
SRR4106363,2019-10-07T10:14:16Z,2017-10-06T11:53:13Z,111245558,21196203299,98617841,190,9717,GCA_000001405.13,@dbgap@:reads/SRP083915/SRS1661501/SRX2070968/SRR4106363/SRR4106363.sra,SRX2070968,NCIBPMtumor1_T,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP083915,PRJNA306908,NA,306908,SRS1661501,SAMN04939291,simple,9606,Homo sapiens,NCINET1.1,NA,NA,NA,1551086,male,NA,yes,NA,DNA; RNA; SNP,NA,pancreas,NCI-PHS001052,SRA459012,phs001052,GRU,76115EB642BD37F12D18E8C35CFA706E,97A792CB77EA49C171CCF76D7F312C19,NA,FALSE,NA,Unknown,Unknown,Unknown,Unknown,SRA,,,NA,NA,NA,NA,Primary_Tumor
SRR4106365,2019-10-07T10:14:16Z,2017-10-06T11:38:13Z,88018277,16775793970,78078693,190,7642,GCA_000001405.13,@dbgap@:reads/SRP083915/SRS1661502/SRX2070970/SRR4106365/SRR4106365.sra,SRX2070970,NCIBPMtumor2_T,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP083915,PRJNA306908,NA,306908,SRS1661502,SAMN04939234,simple,9606,Homo sapiens,NCINET1.2,NA,NA,NA,1551086,male,NA,yes,NA,DNA; RNA; SNP,NA,pancreas,NCI-PHS001052,SRA459012,phs001052,GRU,F72471E355CBAF59517810097133E4BC,F6E11C77E24F7DDFE212566E594D930A,NA,FALSE,NA,Unknown,Unknown,Unknown,Unknown,SRA,,,NA,NA,NA,NA,Primary_Tumor
SRR4106367,2019-10-07T10:14:16Z,2017-10-06T12:41:24Z,92691045,17236902703,77971358,185,8167,GCA_000001405.13,@dbgap@:reads/SRP083915/SRS1661503/SRX2070972/SRR4106367/SRR4106367.sra,SRX2070972,NCIMGtumor2_T,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP083915,PRJNA306908,NA,306908,SRS1661503,SAMN04939304,simple,9606,Homo sapiens,NCINET2.3,NA,NA,NA,1551087,female,NA,yes,NA,DNA; RNA; SNP,NA,UNK,NCI-PHS001052,SRA459012,phs001052,GRU,9AEA102312A1B7808B7E2CB1D654B45B,83A80F43027C130D682031E4FBD83286,NA,FALSE,NA,Unknown,Unknown,Unknown,Unknown,SRA,,,NA,NA,NA,NA,Primary_Tumor
SRR4106369,2019-10-07T10:14:16Z,2017-10-06T12:02:04Z,100957023,18973325710,86897687,187,8910,GCA_000001405.13,@dbgap@:reads/SRP083915/SRS1661504/SRX2070974/SRR4106369/SRR4106369.sra,SRX2070974,NCIMGtumor1_T,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP083915,PRJNA306908,NA,306908,SRS1661504,SAMN04939297,simple,9606,Homo sapiens,NCINET2.4,NA,NA,NA,1551087,female,NA,yes,NA,DNA; RNA; SNP,NA,UNK,NCI-PHS001052,SRA459012,phs001052,GRU,3C9428E448B746331E45A75E75F9D853,63A16D8B0D4B058C324BBA7043E6BEBA,NA,FALSE,NA,Unknown,Unknown,Unknown,Unknown,SRA,,,NA,NA,NA,NA,Primary_Tumor
SRR1231347,2014-04-14T10:03:05Z,2014-04-09T23:20:59Z,4895411,157875607,0,32,52,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/231/SRR1231347/SRR1231347.lite.1,SRX514715,NA,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,HELICOS,Helicos HeliScope,SRP041062,PRJNA244234,2,244234,SRS590822,SAMN02724931,simple,9606,Homo sapiens,GSM1366427,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,GEO,SRA157215,NA,public,FD4B6B4E441ADB5B061AF3B411A2333F,9C8E249F37C1083F8095E7F48B0439B8,GSM1366427,FALSE,NA,Unknown,Unknown,Unknown,Unknown,SRA,,,NA,NA,NA,NA,Unknown
SRR1231348,2014-04-14T10:03:05Z,2014-04-09T23:21:31Z,10878794,361812340,0,33,120,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/231/SRR1231348/SRR1231348.lite.1,SRX514716,NA,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,HELICOS,Helicos HeliScope,SRP041062,PRJNA244234,2,244234,SRS590823,SAMN02724933,simple,9606,Homo sapiens,GSM1366428,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,GEO,SRA157215,NA,public,9F983E9596F53B1486997666E96D5102,16193BBC44520D3A177908FF82F58A50,GSM1366428,FALSE,NA,Unknown,Unknown,Unknown,Unknown,SRA,,,NA,NA,NA,NA,Unknown
SRR1231349,2014-04-14T10:03:05Z,2014-04-09T23:21:25Z,8859412,292398385,0,33,97,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/231/SRR1231349/SRR1231349.lite.1,SRX514717,NA,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,HELICOS,Helicos HeliScope,SRP041062,PRJNA244234,2,244234,SRS590824,SAMN02724930,simple,9606,Homo sapiens,GSM1366429,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,GEO,SRA157215,NA,public,254FAAD39B7745E63F4364645F03B23A,D4384F5692E129F9E2801316827274D6,GSM1366429,FALSE,NA,Unknown,Unknown,Unknown,Unknown,SRA,,,NA,NA,NA,NA,Unknown
SRR1813899,2015-07-15T16:00:17Z,2015-02-23T16:35:05Z,20525655,1970462880,20525655,96,1061,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/813/SRR1813899/SRR1813899.sralite.1,SRX886283,NA,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP055438,PRJNA276116,2,276116,SRS853151,SAMN03366643,simple,9606,Homo sapiens,GSM1616944,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,GEO,SRA244070,NA,public,F0164AF3D6EB384D6412D97E134CD053,FD3A19FC5E371748A0B90983373969C6,GSM1616944,FALSE,NA,Unknown,Unknown,Unknown,Unknown,SRA,,,NA,NA,NA,NA,Unknown
SRR34071555,2025-11-17T08:10:28Z,2025-06-20T10:34:20Z,575503183,172650954900,575503183,300,82660,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-7/SRR034/34071/SRR34071555/SRR34071555.lite.1,SRX29266597,GSM9055921,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,GENEMIND,GenoLab M,SRP593306,PRJNA1279856,NA,1279856,SRS25446717,SAMN49508548,simple,9606,Homo sapiens,GSM9055921,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,MOSCOW CENTER FOR ADVANCED STUDIES,SRA2152818,NA,public,44207C0C997C94B97D1ED5A652572DA5,EE06CF9FBBEF1C55DEE3432985134350,GSM9055921,FALSE,NA,Unknown,Unknown,Unknown,Unknown,SRA,,,NA,NA,NA,NA,Unknown
SRR34071564,2025-11-17T08:10:28Z,2025-06-20T09:18:42Z,206875059,24618132021,206875059,119,7369,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-7/SRR034/34071/SRR34071564/SRR34071564.lite.1,SRX29266588,GSM9055910,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP593306,PRJNA1279856,NA,1279856,SRS25446708,SAMN49508557,simple,9606,Homo sapiens,GSM9055910,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,MOSCOW CENTER FOR ADVANCED STUDIES,SRA2152818,NA,public,BDF2323A120C4F17FE090855A6BFB1E7,EB2B17A6FE3D7BD01B3015AC154ADD64,GSM9055910,FALSE,NA,Unknown,Unknown,Unknown,Unknown,SRA,,,NA,NA,NA,NA,Unknown
